url,created,text,retweets,favorites
https://twitter.com/MagicRealismBot/status/747912593134620674,2018-06-28T20:16:00,A metaphysician finds a 12th century book containing instructions for building a labyrinth out of supernovas.,74,199
https://twitter.com/MagicRealismBot/status/756217825203675136,2018-07-21T20:16:00,A math teacher is dancing in a sorority house. He is thinking about electronic dance music. An eagle is playing golf behind him.,72,199
https://twitter.com/MagicRealismBot/status/756882260087885825,2018-07-23T20:16:00,A murderer becomes a millionaire by buying and selling Friday the 13th.,71,199
https://twitter.com/MagicRealismBot/status/782311406125195264,2018-10-01T20:16:00,An empress falls pregnant with the working class.,76,199
https://twitter.com/MagicRealismBot/status/788562988156407808,2018-10-19T20:16:00,A pine tree is elected Prime Minister of Australia.,99,199
https://twitter.com/MagicRealismBot/status/798166874890506240,2018-11-14T20:16:00,A 15th century PhD thesis describes a world made of Half-Life 3.,92,199
https://twitter.com/MagicRealismBot/status/799948729562214401,2018-11-19T20:16:00,A foreskin made of atheism appears in Delhi.,80,199
https://twitter.com/MagicRealismBot/status/819968121641390081,2019-01-13T20:17:00,A sorceress aims to write a poem about every hot dog in Japan.,77,199
https://twitter.com/MagicRealismBot/status/825011679062749184,2019-01-27T20:17:00,A tiny little girl's mind is in a Dutch garden. A king plots to steal it.,73,199
https://twitter.com/MagicRealismBot/status/831958396274253824,2019-02-15T20:17:00,You wake up and realize you have turned into Jacqueline Kennedy Onassis.,60,199
https://twitter.com/MagicRealismBot/status/832955027077476352,2019-02-18T20:17:00,A Portuguese king makes a speech about pearls that continues for 113 billion years.,59,199
https://twitter.com/MagicRealismBot/status/833830850693255168,2019-02-21T20:17:00,"A YouTube star is brushing her teeth. Suddenly, the toothbrush turns into a queen.",36,199
https://twitter.com/MagicRealismBot/status/837364355721117696,2018-03-02T20:17:00,A nun in Tennessee is plotting to replace the emperor with a praying mantis.,49,199
https://twitter.com/MagicRealismBot/status/916321339165728768,2018-10-06T20:17:00,A YouTube star is committed to an asylum located in a snail in Tennessee.,37,199
https://twitter.com/MagicRealismBot/status/931964910103273472,2018-11-18T20:17:00,An olive causes anyone who eats it to turn into a temple.,50,199
https://twitter.com/MagicRealismBot/status/937642498175803392,2018-12-04T20:17:00,A Belgian duchess makes a speech about pyramids that lasts for 244 million years.,28,199
https://twitter.com/MagicRealismBot/status/946642072378908672,2018-12-29T20:17:00,A Moroccan congressman secretly leaves his palace at midnight to have sexual intercourse with psychoanalysis.,33,199
https://twitter.com/MagicRealismBot/status/946762871957946369,2018-12-29T20:17:00,An Italian archivist spends eleven months writing a book about geese.,27,199
https://twitter.com/MagicRealismBot/status/953467255056035840,2019-01-17T20:18:00,A watchmaker builds an enormous cathedral and fills it with cigarettes.,40,199
https://twitter.com/MagicRealismBot/status/713751303550177281,2018-03-26T20:16:00,An entrepreneur realises that she is a centaur. Nobody notices.,89,198
https://twitter.com/MagicRealismBot/status/717435805963149312,2018-04-05T20:16:00,You suddenly realise that you are a chocolate-covered cherry.,134,198
https://twitter.com/MagicRealismBot/status/726489342680555520,2018-04-30T20:16:00,You are convicted of the crime of killing a monster.,97,198
https://twitter.com/MagicRealismBot/status/738733461238751232,2018-06-03T20:16:00,A soldier has a headache. She discovers there is a nightmare inside her frontal lobe.,94,198
https://twitter.com/MagicRealismBot/status/743865562388791296,2018-06-17T20:16:00,"At twilight all the clocks stop, and a firefly appears in the sky.",96,198
https://twitter.com/MagicRealismBot/status/815628090629976064,2019-01-01T20:17:00,A factory in the Bay Area produces vast quantities of skulls.,91,198
https://twitter.com/MagicRealismBot/status/817854053895897089,2019-01-07T20:17:00,A Texan political action committee seeks donations from polyamorous wizards.,95,198
https://twitter.com/MagicRealismBot/status/836669733428604930,2018-02-28T20:17:00,An admiral is being followed by an enormous watermelon in a jade forest.,44,198
https://twitter.com/MagicRealismBot/status/846303814680428544,2018-03-27T20:17:00,"An Iraqi congresswoman rides her horse into a terracotta cave. When she emerges, she realises she is a fisherman from Iowa.",64,198
https://twitter.com/MagicRealismBot/status/865343833327845376,2018-05-18T20:17:00,A schoolmaster and an archaeologist play a game in which contestants must fight to the death against a pyramid.,88,198
https://twitter.com/MagicRealismBot/status/873799815615741953,2018-06-11T20:17:00,An arrogant alchemist sits on a marble desert.,52,198
https://twitter.com/MagicRealismBot/status/887631388375044096,2018-07-19T20:17:00,A high school teacher disguised as a giraffe roams the streets of Mumbai. On All Hallow's Eve it starts checking Facebook.,63,198
https://twitter.com/MagicRealismBot/status/912395347015622656,2018-09-25T20:17:00,A blonde archangel bans people from owning sea snakes.,58,198
https://twitter.com/MagicRealismBot/status/795056182675156992,2018-11-06T20:16:00,"By touching a toilet, you can reach another dimension. It is filled with paperweights and Barbie dolls.",64,198
https://twitter.com/MagicRealismBot/status/769204227537199104,2018-08-26T20:16:00,In Montreal is a desert in which every grain of sand is a cathedral.,83,197
https://twitter.com/MagicRealismBot/status/779110114103992321,2018-09-23T20:16:00,A stained glass ocean liner sails across a sea of the dawn of time.,106,197
https://twitter.com/MagicRealismBot/status/780922166699143168,2018-09-28T20:16:00,A dentist invents a better version of disappointment: Thinking of the color purple.,68,197
https://twitter.com/MagicRealismBot/status/787807966690803713,2018-10-17T20:16:00,A literary critic discovers a crystal ball which lets him see every art gallery in Finland.,66,197
https://twitter.com/MagicRealismBot/status/948756066711486464,2019-01-04T20:18:00,A eunuch discovers that society is under the spell of a universe.,49,197
https://twitter.com/MagicRealismBot/status/744197889199509506,2018-06-18T20:16:00,A drunk mermaid passes a law against Kate Bush.,115,197
https://twitter.com/MagicRealismBot/status/881772600958918657,2018-07-03T20:17:00,A rabbi invents a better version of democracy: Destroying candy bars.,40,197
https://twitter.com/MagicRealismBot/status/737434822868537345,2018-05-31T20:16:00,A historian buys a spell from a witch. It makes her forget every dissertation she has read.,89,196
https://twitter.com/MagicRealismBot/status/743774960225652736,2018-06-17T20:16:00,A snowflake is chosen to be the next CEO of Yahoo.,105,196
https://twitter.com/MagicRealismBot/status/760566778451767296,2018-08-02T20:16:00,A crossword puzzle grows and grows until it is the size of Iceland.,86,196
https://twitter.com/MagicRealismBot/status/769989447563829249,2018-08-28T20:16:00,"A princess hears of a yew tree that grows amethysts, and decides to steal them.",72,196
https://twitter.com/MagicRealismBot/status/770774669209153536,2018-08-31T20:16:00,A governess listens to a grand piano that plays every bird song ever heard in the western world.,79,196
https://twitter.com/MagicRealismBot/status/774821592035569665,2018-09-11T20:16:00,During a solar eclipse every man in Munich is replaced by beehives.,109,196
https://twitter.com/MagicRealismBot/status/780046337605722113,2018-09-25T20:16:00,An archduke aims to destroy every scrotum in Canada.,102,196
https://twitter.com/MagicRealismBot/status/783066428890976256,2018-10-03T20:16:00,You are imprisoned in a topaz for the crime of stealing chess.,74,196
https://twitter.com/MagicRealismBot/status/789469011419377664,2018-10-21T20:16:00,"A man disguised as a camel is roaming the streets of Manchester. It keeps repeating one word: ""Telephones.""",91,196
https://twitter.com/MagicRealismBot/status/789559613863505920,2018-10-21T20:16:00,"A psychic turns over a tarot card with a rectangle on it. 'Beware of roses,' he says to you.",106,196
https://twitter.com/MagicRealismBot/status/792247494499414016,2018-10-29T20:16:00,A poet finds a legendary book containing instructions for building a beehive out of libraries.,99,196
https://twitter.com/MagicRealismBot/status/814782470163865600,2018-12-30T20:16:00,A drag queen talks to love.,62,196
https://twitter.com/MagicRealismBot/status/819333899838844928,2019-01-12T20:17:00,A hospital in Portland is made of laughter.,78,196
https://twitter.com/MagicRealismBot/status/820541939464314880,2019-01-15T20:17:00,A hippopotamus can move swamps with its mind.,65,196
https://twitter.com/MagicRealismBot/status/840263638921371648,2018-03-10T20:17:00,"A Mongolian senator is sleepwalking in a stained glass panopticon. When he emerges, he realises he is a Young Adult writer from Toronto.",52,196
https://twitter.com/MagicRealismBot/status/847058837764915200,2018-03-29T20:17:00,A 16-year-old queen keeps an unusual possession in a locked box: A suitcase covered in emeralds.,30,196
https://twitter.com/MagicRealismBot/status/856541912936742913,2018-04-24T20:17:00,An Irish tax accountant runs a firm advising ambitious vampires.,86,196
https://twitter.com/MagicRealismBot/status/872410620162736128,2018-06-07T20:17:00,A priest can see every crime that has taken place in Venice.,48,196
https://twitter.com/MagicRealismBot/status/873981014824992768,2018-06-11T20:17:00,A Venetian vice president invents a new cosmological theory based on the movement of wolves.,64,196
https://twitter.com/MagicRealismBot/status/890651382721650688,2018-07-27T20:17:00,A Venezuelan rowboat is sailing on a sea of sleep.,89,196
https://twitter.com/MagicRealismBot/status/908590153718829056,2018-09-15T20:17:00,A cloud is combing his pubic hair in a cathedral.,55,196
https://twitter.com/MagicRealismBot/status/918978935496458240,2018-10-13T20:17:00,A Danish notebook describes a way of tying a knot that kills everyone who is itchy.,56,196
https://twitter.com/MagicRealismBot/status/921696929821597696,2018-10-21T20:17:00,There is a supermarket in Mumbai that is infinitely large.,43,196
https://twitter.com/MagicRealismBot/status/960171647784304640,2019-02-04T20:18:00,A Sudanese poet realises that her baby is a glass library.,45,196
https://twitter.com/MagicRealismBot/status/728404744515948544,2018-05-06T20:16:00,At 11 o'clock a 15-year-old stonemason receives the memories of Bernie Sanders.,93,195
https://twitter.com/MagicRealismBot/status/730458403433111552,2018-05-11T20:16:00,A blonde duchess receives an unusual birthday present from her son: A mechanical galaxy.,84,195
https://twitter.com/MagicRealismBot/status/735109354240647168,2018-05-24T20:16:00,"A bat appears next to Bette Davis. It says: ""Leave this world. Make a new life on Mars.""",105,195
https://twitter.com/MagicRealismBot/status/739156272608477184,2018-06-04T20:16:00,The body of a princess is found in a library. Next to it is an ice cream van and a broken barometer. Can you explain what happened?,91,195
https://twitter.com/MagicRealismBot/status/772496126402408448,2018-09-04T20:16:00,A nurse dances with the Moon inside a glass palace.,107,195
https://twitter.com/MagicRealismBot/status/786086518616195072,2018-10-12T20:16:00,A baroness owns a Renaissance painting which depicts every act of martyrdom that has ever happened.,66,195
https://twitter.com/MagicRealismBot/status/802817811064102912,2018-11-27T20:16:00,A game show host buys a spell from a witch. It makes him think he is an exclamation mark.,76,195
https://twitter.com/MagicRealismBot/status/807957066383904768,2018-12-11T20:16:00,"A clairvoyant turns over a tarot card with a square on it. 'You will be killed by a Trojan math teacher,' she says to you.",62,195
https://twitter.com/MagicRealismBot/status/816676217818529792,2019-01-04T20:17:00,A child regurgitates wasps.,89,195
https://twitter.com/MagicRealismBot/status/821447967731163136,2019-01-17T20:17:00,You suddenly turn into Cape Town.,61,195
https://twitter.com/MagicRealismBot/status/837605962592608256,2018-03-03T20:17:00,"A grandfather watches an episode of the Joy of Painting. In that time, he lives a whole other life as an HR manager from St Louis.",44,195
https://twitter.com/MagicRealismBot/status/846273613732823040,2018-03-27T20:17:00,There is a creature in Marrakech with the head of a mosquito and the body of a werewolf. It carries a steam-powered device in its hands.,64,195
https://twitter.com/MagicRealismBot/status/923025726273495040,2018-10-25T20:17:00,"A congressman is writing a list. It has three items: A grand piano, a clock, and an exclamation mark.",45,195
https://twitter.com/MagicRealismBot/status/944467681285046272,2018-12-23T20:17:00,In Tibet there is an oak tree which is in love with a gold mine.,47,195
https://twitter.com/MagicRealismBot/status/946581672866091008,2018-12-29T20:17:00,A pharmacist is checking Facebook inside a rainbow.,45,195
https://twitter.com/MagicRealismBot/status/700557447027494913,2019-02-19T20:16:00,A beautiful clown falls in love with clinical depression.,116,194
https://twitter.com/MagicRealismBot/status/716680786313748480,2018-04-03T20:16:00,A grandmother becomes a millionaire by buying and selling the number zero.,102,194
https://twitter.com/MagicRealismBot/status/722152864353619969,2018-04-18T20:16:00,A Catalan essay describes a method of having sexual intercourse that turns you into a rainbow.,107,194
https://twitter.com/MagicRealismBot/status/732028855678967809,2018-05-16T20:16:00,"A psychic turns over a tarot card with a question mark on it. 'Beware of grains of sand,' she says to you.",102,194
https://twitter.com/MagicRealismBot/status/739909252521697280,2018-06-06T20:16:00,"In Mecca, 70 werewolves are being tucked into bed.",89,194
https://twitter.com/MagicRealismBot/status/750268261250453504,2018-07-05T20:16:00,A psychologist finds a long lost book containing instructions for building a library out of beehives.,71,194
https://twitter.com/MagicRealismBot/status/779774531044937728,2018-09-24T20:16:00,"A scientist reads a manuscript about a milkshake that can destroy Mars, and devotes her life to finding it.",85,194
https://twitter.com/MagicRealismBot/status/801881585893019648,2018-11-24T20:16:00,A vice president decides to kill ambiguity.,86,194
https://twitter.com/MagicRealismBot/status/803759137272123392,2018-11-30T20:16:00,A Tibetan dictator sneaks out of bed every night to have sexual intercourse with Tori Amos.,59,194
https://twitter.com/MagicRealismBot/status/818971487688224768,2019-01-11T20:17:00,Solve this mystery: A nun is found murdered in a house of mirrors. Beside her is a mermaid and an eyeball.,97,194
https://twitter.com/MagicRealismBot/status/821870781000916992,2019-01-19T20:17:00,A homeless person steals New Year's Eve and hides it inside a cathedral.,45,194
https://twitter.com/MagicRealismBot/status/830146341246427136,2019-02-10T20:17:00,A film director realises that a crossword puzzle is controlling the world.,66,194
https://twitter.com/MagicRealismBot/status/834223461773946880,2019-02-22T20:17:00,A clown puts a hex on a countess. It causes her to be afraid of dragons.,44,194
https://twitter.com/MagicRealismBot/status/839085806299955201,2018-03-07T20:17:00,A 100-year-old pope is building a circus tent that is filled with birthday parties.,41,194
https://twitter.com/MagicRealismBot/status/887993787284209665,2018-07-20T20:17:00,"A theologian sets out on a journey to the past, present and future.",65,194
https://twitter.com/MagicRealismBot/status/893610972908105729,2018-08-04T20:17:00,A Babylonian supermodel steals Facebook.,51,194
https://twitter.com/MagicRealismBot/status/894939771448942593,2018-08-08T20:17:00,A congresswoman is drinking pina coladas in a marble mansion.,50,194
https://twitter.com/MagicRealismBot/status/915717340997730304,2018-10-04T20:17:00,You suddenly turn into Seville.,63,194
https://twitter.com/MagicRealismBot/status/929911309310631937,2018-11-13T20:17:00,"A homeless politician builds a church that is filled with the letter ""B.""",41,194
https://twitter.com/MagicRealismBot/status/931602511252746240,2018-11-17T20:17:00,In Orlando there is a child who has a Christmas tree instead of an elbow.,44,194
https://twitter.com/MagicRealismBot/status/932025309804638208,2018-11-18T20:17:00,Tonight you will dream about Barbie dolls and cities.,63,194
https://twitter.com/MagicRealismBot/status/934139303986323456,2018-11-24T20:17:00,A Tamil senator wishes to murder the philosophy of Immanuel Kant.,44,194
https://twitter.com/MagicRealismBot/status/948091669039030272,2019-01-02T20:18:00,"A fisherman belches. In that time, he lives for seven years as a bed bug.",34,194
https://twitter.com/MagicRealismBot/status/952621657394356224,2019-01-14T20:18:00,A Swiss field marshal becomes obsessed with having sexual intercourse with prime numbers.,42,194
https://twitter.com/MagicRealismBot/status/956306055192965120,2019-01-24T20:18:00,"An architect is writing a list of people he plans to kill: A bureaucrat, a woman and a math teacher.",40,194
https://twitter.com/MagicRealismBot/status/706321901312802820,2018-03-06T20:16:00,"At dawn a message is written in the sky in clouds. It reads: ""Everyone should be delicious.""",138,193
https://twitter.com/MagicRealismBot/status/721446067368144896,2018-04-16T20:16:00,"By entering a mansion in Constantinople, you can reach a parallel universe. In that place, the Middle Ages does not exist.",95,193
https://twitter.com/MagicRealismBot/status/731696644828209152,2018-05-15T20:16:00,"A monster is born in Antarctica with the head of an eel and the body of an angel. It keeps repeating one word: ""Angel's wing.""",56,193
https://twitter.com/MagicRealismBot/status/752533323579219968,2018-07-11T20:16:00,"A psychic turns over a tarot card with a lasagne on it. 'You will marry an Albanian shopkeeper,' she says to you.",86,193
https://twitter.com/MagicRealismBot/status/753620554951766017,2018-07-14T20:16:00,There is a rose in Wisconsin that is infinitely beautiful.,93,193
https://twitter.com/MagicRealismBot/status/759207738643714048,2018-07-30T20:16:00,A bald eagle lays an egg. Inside the egg is a mermaid.,58,193
https://twitter.com/MagicRealismBot/status/761895617945739264,2018-08-06T20:16:00,An Icelandic countess has a passionate love affair with an enormous kitten.,84,193
https://twitter.com/MagicRealismBot/status/763073452957851649,2018-08-09T20:16:00,In a platinum rainforest there is a haunted piece of rose quartz.,96,193
https://twitter.com/MagicRealismBot/status/774398780938424320,2018-09-10T20:16:00,A nihilistic cook makes a soup out of cream and crucifixes.,102,193
https://twitter.com/MagicRealismBot/status/779019511101915137,2018-09-22T20:16:00,A tired Sumerian architect discovers a crystal ball that lets him have sexual intercourse with moonlight.,87,193
https://twitter.com/MagicRealismBot/status/780197343052206080,2018-09-26T20:16:00,A cigarette grows and grows until it is the size of London.,76,193
https://twitter.com/MagicRealismBot/status/780620155738927104,2018-09-27T20:16:00,A duchess keeps an unusual possession in a locked box: A tongue covered in diamonds.,68,193
https://twitter.com/MagicRealismBot/status/785633504969109504,2018-10-11T20:16:00,A watchmaker discovers that computer programming is controlling everything.,97,193
https://twitter.com/MagicRealismBot/status/785663705820180480,2018-10-11T20:16:00,There is a yew tree in Mumbai that is infinitely beautiful.,57,193
https://twitter.com/MagicRealismBot/status/795599798355173376,2018-11-07T20:16:00,"A hot dog floats past you. A supermodel says: ""I feel bitter.""",77,193
https://twitter.com/MagicRealismBot/status/808500681917100033,2018-12-13T20:16:00,An architect invents a better version of dancing: Poisoning condoms.,63,193
https://twitter.com/MagicRealismBot/status/822927814873624576,2019-01-21T20:17:00,An American shaman plants a seed. A tower grows from it.,73,193
https://twitter.com/MagicRealismBot/status/825223084508532736,2019-01-28T20:17:00,In Atlantic City there is a shooting star which is in love with a labyrinth.,79,193
https://twitter.com/MagicRealismBot/status/828212978872823808,2019-02-05T20:17:00,A travel agent is found murdered in a hospital. Beside her is a clown and a dead owl. Can you explain what happened?,75,193
https://twitter.com/MagicRealismBot/status/835340895205507072,2019-02-25T20:17:00,A circus performer has a sixth sense: She can understand the language of tunafish.,53,193
https://twitter.com/MagicRealismBot/status/845578992375611392,2018-03-25T20:17:00,"A Belgian theatre director stages a play about Washington lobbyists that goes on for 3,400 years.",64,193
https://twitter.com/MagicRealismBot/status/878269406559649792,2018-06-23T20:17:00,An ambitious professor is sentenced to death by a princess for writing an almanac about emeralds.,47,193
https://twitter.com/MagicRealismBot/status/900798564254703617,2018-08-24T20:17:00,"Solve this riddle: I wear a fedora, and I am found in a palace. What am I?",52,193
https://twitter.com/MagicRealismBot/status/911730947111784448,2018-09-23T20:17:00,A Mesopotamian battleship sails across an ocean of quantum mechanics.,63,193
https://twitter.com/MagicRealismBot/status/913724147263348741,2018-09-29T20:17:00,On All Hallow's Eve you suddenly become as wise as Wittgenstein.,57,193
https://twitter.com/MagicRealismBot/status/939454494546333697,2018-12-09T20:17:00,"A politician hears of a city run by giant squids, and despatches his bodyguard to torture them.",45,193
https://twitter.com/MagicRealismBot/status/946944071339204609,2018-12-30T20:17:00,"An illustrious cook makes a smoothie out of mulberries, pears and ancient Egypt.",44,193
https://twitter.com/MagicRealismBot/status/785361696483192833,2018-10-10T20:16:00,"A software developer in St Louis spends her lunch break playing a game of rock, paper, scissors with prime numbers.",67,192
https://twitter.com/MagicRealismBot/status/846998436381687809,2018-03-29T20:17:00,A Russian HR manager poisons love letters.,65,192
https://twitter.com/MagicRealismBot/status/857749950452465664,2018-04-28T20:17:00,A prison covers the whole of London. A prime number is in the centre.,56,192
https://twitter.com/MagicRealismBot/status/941870489391087617,2018-12-16T20:17:00,A baron sees a crocodile with bongs instead of teeth.,51,192
https://twitter.com/MagicRealismBot/status/957393253099233281,2019-01-27T20:18:00,"A serene billionaire hears of a lighthouse located inside a gold mine, and dedicates her life to finding it.",30,192
https://twitter.com/MagicRealismBot/status/732270461694803968,2018-05-16T20:16:00,Thirteen university students imagine a mountain range into existence.,101,192
https://twitter.com/MagicRealismBot/status/746402556071469057,2018-06-24T20:16:00,A rabbit in a prison cell. That is all.,83,192
https://twitter.com/MagicRealismBot/status/775848419910836224,2018-09-14T20:16:00,A Venezuelan TV station airs a show about cupcakes that lasts for 13 million years.,94,192
https://twitter.com/MagicRealismBot/status/801549377332334593,2018-11-23T20:16:00,A guilt-stricken philosopher falls in love with the philosophy of Kant.,59,192
https://twitter.com/MagicRealismBot/status/803910141519089664,2018-11-30T20:16:00,"An Ethiopian theatre director stages a play about free will that lasts for 8,300 years.",62,192
https://twitter.com/MagicRealismBot/status/811037555793666049,2018-12-20T20:16:00,A Texan congresswoman constructs a maze that is filled with men whose name begins with the letter S.,60,192
https://twitter.com/MagicRealismBot/status/836699934288031744,2018-02-28T20:17:00,A sheik announces that he wishes to have sexual intercourse with Broadway musicals.,48,192
https://twitter.com/MagicRealismBot/status/922723726499762177,2018-10-24T20:17:00,A philosopher meets a spider with wigs instead of legs.,44,192
https://twitter.com/MagicRealismBot/status/923569324996009985,2018-10-26T20:17:00,In San Diego there is a book that is made of angels.,54,192
https://twitter.com/MagicRealismBot/status/933535306397057024,2018-11-23T20:17:00,A famous grandmother receives a strange Christmas gift: A cloud covered in rubies.,42,192
https://twitter.com/MagicRealismBot/status/799676919344046080,2018-11-18T20:16:00,A Spartan congresswoman is trying to kill murder.,79,191
https://twitter.com/MagicRealismBot/status/673264305974829056,2018-12-05T20:15:00,An empress hears a phonograph that plays every cat's meow ever heard in Barcelona.,108,191
https://twitter.com/MagicRealismBot/status/681703168758001664,2018-12-29T20:15:00,A library in Florida is made of the dawn of time.,76,191
https://twitter.com/MagicRealismBot/status/738461652039798784,2018-06-02T20:16:00,"By climbing to the top of a hospital, you can reach another dimension. It is like Australia, with more Krispy Kreme donuts.",100,191
https://twitter.com/MagicRealismBot/status/748697818055839744,2018-07-01T20:16:00,A Croatian doctor runs a hospital for homeless fairies.,100,191
https://twitter.com/MagicRealismBot/status/768328402998734850,2018-08-24T20:16:00,Twelve intellectuals are on a secret mission. Their aim is to overthrow a monster.,69,191
https://twitter.com/MagicRealismBot/status/790103228239056896,2018-10-23T20:16:00,The body of a man is found in a staircase. Next to it is a galaxy and a broken zoetrope. Can you explain what happened?,84,191
https://twitter.com/MagicRealismBot/status/807383248300949505,2018-12-10T20:16:00,A film director realises that a tiger is controlling the North Star.,67,191
https://twitter.com/MagicRealismBot/status/812577802276868096,2018-12-24T20:16:00,An innkeeper puts a hex on a necromancer. It causes him to gradually turn into a novel.,66,191
https://twitter.com/MagicRealismBot/status/817521843892404224,2019-01-07T20:17:00,A meerkat is weeping inside a parallel universe.,66,191
https://twitter.com/MagicRealismBot/status/829270011231485952,2019-02-08T20:17:00,In Iceland there is a book of philosophy that is made of giant squids.,81,191
https://twitter.com/MagicRealismBot/status/830297346600693761,2019-02-11T20:17:00,A prince is drinking gin in a crystal ferris wheel.,57,191
https://twitter.com/MagicRealismBot/status/836035514331377664,2018-02-27T20:17:00,A Sicilian flight attendant sets fire to Uber.,52,191
https://twitter.com/MagicRealismBot/status/841169667594973184,2018-03-13T20:17:00,"A princess hears of a ziggurat made of dissertations, and wants to read them.",53,191
https://twitter.com/MagicRealismBot/status/843102524852719618,2018-03-18T20:17:00,A sorceress asks you to solve a riddle: Why did the sexual crocodile walk into the five-star hotel?,82,191
https://twitter.com/MagicRealismBot/status/891436579775959040,2018-07-29T20:17:00,A girl plays a game of Monopoly with a motel.,39,191
https://twitter.com/MagicRealismBot/status/906898956654747648,2018-09-10T20:17:00,There is a hurricane in Constantinople. It is made of bed bugs.,42,191
https://twitter.com/MagicRealismBot/status/913240949031026688,2018-09-28T20:17:00,A congresswoman has sexual intercourse with old age.,32,191
https://twitter.com/MagicRealismBot/status/929609310241415169,2018-11-12T20:17:00,A YouTube star searches for a tiny clockwork device which allows her to become an iceberg.,50,191
https://twitter.com/MagicRealismBot/status/945373678337802240,2018-12-25T20:17:00,"An economist is poisoning Madonna's ""Ray of Light"" album.",44,191
https://twitter.com/MagicRealismBot/status/945796476969500672,2018-12-26T20:17:00,A learned society of children devise a world where everything is acrobats.,40,191
https://twitter.com/MagicRealismBot/status/951292861445685248,2019-01-11T20:18:00,A poet sees a birthmark in the shape of a porcelain doll.,44,191
https://twitter.com/MagicRealismBot/status/953346455116201985,2019-01-16T20:18:00,A geisha catches a taxi to a crystal ball.,35,191
https://twitter.com/MagicRealismBot/status/714566727242113026,2018-03-28T20:16:00,A teenage empress falls into an ocean filled with rectangles. Nobody misses her.,79,190
https://twitter.com/MagicRealismBot/status/751264889167945728,2018-07-08T20:16:00,"A murderer is writing a shopping list. It has three items: An oak tree, a teapot, and a shark.",64,190
https://twitter.com/MagicRealismBot/status/753771558787698688,2018-07-15T20:16:00,"A boy is writing a list of people he plans to kill: An anthropologist, an archaeologist and a supermodel.",44,190
https://twitter.com/MagicRealismBot/status/767120372722311168,2018-08-20T20:16:00,A shotgun creates feelings of bliss in everyone who sees it.,78,190
https://twitter.com/MagicRealismBot/status/775063198282035200,2018-09-11T20:16:00,A porn star realises that a cloud in the shape of a wedding dress is controlling Facebook.,92,190
https://twitter.com/MagicRealismBot/status/784969084576247808,2018-10-09T20:16:00,A boy is riding a bicycle from Miami to the Moon.,65,190
https://twitter.com/MagicRealismBot/status/792851511994834944,2018-10-30T20:16:00,A software developer is falling in love with Steve Wozniak.,61,190
https://twitter.com/MagicRealismBot/status/801277568577998849,2018-11-23T20:16:00,There is a snowstorm in Tokyo. It snows umbrellas.,57,190
https://twitter.com/MagicRealismBot/status/804181949237444608,2018-12-01T20:16:00,A centaur grows and grows until it is the size of Russia.,58,190
https://twitter.com/MagicRealismBot/status/804816168921927680,2018-12-02T20:16:00,"A rainbow whispers to a soldier: ""I feel so enlightened.""",75,190
https://twitter.com/MagicRealismBot/status/821085555475640320,2019-01-16T20:17:00,A Bavarian congressman has a dictionary instead of a penis.,69,190
https://twitter.com/MagicRealismBot/status/835008685847928832,2019-02-24T20:17:00,In Quebec there is a cemetery which is trapped inside a chicken's egg.,41,190
https://twitter.com/MagicRealismBot/status/845760197352054784,2018-03-25T20:17:00,A soldier kisses a birthday cake inside a crystal cathedral.,46,190
https://twitter.com/MagicRealismBot/status/866068632459026432,2018-05-20T20:17:00,In Wales there is a rhinoceros with an opium poppy instead of a horn.,71,190
https://twitter.com/MagicRealismBot/status/882436997985386496,2018-07-05T20:17:00,A hospital dresses up as an ice cube for Halloween.,48,190
https://twitter.com/MagicRealismBot/status/930756912940904451,2018-11-15T20:17:00,A lime tree celebrates its graduation from university.,47,190
https://twitter.com/MagicRealismBot/status/936857297686376450,2018-12-02T20:17:00,A circus performer discovers that the stars are secretly being manipulated by a caliph living in a glass pyramid.,49,190
https://twitter.com/MagicRealismBot/status/938910896499302400,2018-12-07T20:17:00,You are convicted of the crime of killing a yurt.,39,190
https://twitter.com/MagicRealismBot/status/951172061556129792,2019-01-10T20:18:00,A rabbi possesses a unique skill: He can sense the presence of lightning bolts.,37,190
https://twitter.com/MagicRealismBot/status/729612779468939264,2018-05-09T20:16:00,A poet looks at a Rembrandt and sees her dog in the background.,80,189
https://twitter.com/MagicRealismBot/status/730609410939097088,2018-05-12T20:16:00,There is an ancient Icelandic prophecy that you will be killed by a rabbit.,112,189
https://twitter.com/MagicRealismBot/status/731122824589381632,2018-05-13T20:16:00,A lonely shaman falls in love with music.,81,189
https://twitter.com/MagicRealismBot/status/731998654836277248,2018-05-16T20:16:00,Every lawyer in Russia is lost.,93,189
https://twitter.com/MagicRealismBot/status/736468395021848576,2018-05-28T20:16:00,A hair stylist suddenly appears on board Apollo 11 as it is approaching the Moon. He starts to cry.,65,189
https://twitter.com/MagicRealismBot/status/753590354171965442,2018-07-14T20:16:00,A porn star spends his life writing a PhD thesis about the future.,57,189
https://twitter.com/MagicRealismBot/status/771590098999664644,2018-09-02T20:16:00,An economist discovers that our destiny is being controlled by an ancient order of scientists.,91,189
https://twitter.com/MagicRealismBot/status/773824963937640448,2018-09-08T20:16:00,"A railway station is haunted by the ghost of a Kenyan busboy. He keeps repeating one word: ""Puns.""",95,189
https://twitter.com/MagicRealismBot/status/804604761680924672,2018-12-02T20:16:00,You are walking through a deserted city. A showgirl appears and hands you an amethyst.,58,189
